Model,kind,session_id,item_id,source_turn_id,token_count,max_length,truncated,summary_tokens,summary_tokens_kept,summary_truncated,keywords_tokens,keywords_tokens_kept,keywords_status
Alibaba-NLP/gte-multilingual-base,Page,S001,33eb4d66-a4c5-5429-b3bd-48948bb5d443,S001-Q025,442,1024,False,403,403,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,812b1a36-c36b-58cb-882e-3759ed7c7c58,S001-Q026,434,1024,False,395,395,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,433,1024,False,394,394,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,fb76b32a-859d-5228-b170-550c026c1646,S001-Q028,417,1024,False,384,384,False,31,31,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,435,1024,False,399,399,False,34,34,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,6f47beb6-9be8-5a58-be8b-a77a9bbffd9a,S001-Q030,424,1024,False,389,389,False,33,33,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,3b7f143a-e38f-5d11-9219-ef3c808f775a,S001-Q031,425,1024,False,391,391,False,32,32,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,c107828c-a741-55f6-8e0c-446cfbdba215,S001-Q032,355,1024,False,321,321,False,32,32,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,adb63a6d-b7bd-5396-8e59-1cb9403d2c73,S001-Q033,414,1024,False,374,374,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,32b5d492-2df9-5ed9-ac46-caca5c87097c,S001-Q034,343,1024,False,303,303,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,05b70e73-30bc-59f9-98c1-7b8ae315ffd0,S001-Q035,321,1024,False,282,282,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,S001-Q036,303,1024,False,263,263,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,ec485c25-9d3b-5229-9578-6632bd7bacad,S001-Q037,329,1024,False,289,289,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,5fcaa70b-2b7a-509b-bb78-82c6345a84eb,S001-Q038,323,1024,False,283,283,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,e2db6251-93c2-54d2-b811-75ba0665e53c,S001-Q039,350,1024,False,307,307,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,4054aab2-0aa7-5019-b341-077265511add,S001-Q040,432,1024,False,390,390,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,dd3a6ec2-247a-56ab-b2c6-395632758f90,S001-Q041,299,1024,False,259,259,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,7b17127a-2e14-5b97-afa8-efd13a4368fd,S001-Q042,346,1024,False,304,304,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,de592e81-e050-536b-8909-32866c85f6c2,S001-Q043,353,1024,False,311,311,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,989a0de5-bebd-56a4-97a0-84ff3f9ae051,S001-Q044,337,1024,False,297,297,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,dc5bd854-533a-501d-bb9c-f3d1b7c06fde,S001-Q045,435,1024,False,393,393,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,cf78bbdc-fc14-56f3-b099-3b40129e0af9,S001-Q046,346,1024,False,306,306,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S001,9f8ff8ed-0916-5409-aa52-750fa5f30a1c,S001-Q047,361,1024,False,320,320,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,309,1024,False,270,270,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,ceb187fe-1602-54a0-9ed7-224c7816f53e,S002-Q002,372,1024,False,330,330,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,5d1eccd0-c642-585e-9c32-5450ef208a4b,S002-Q003,333,1024,False,295,295,False,36,36,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,37f703bf-173c-56df-b339-f52774261c6e,S002-Q004,325,1024,False,283,283,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,4061a539-8cec-524a-9a35-60f71e908abb,S002-Q005,353,1024,False,313,313,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,a6c0000c-f234-59a1-b6e5-1283680d9b77,S002-Q006,362,1024,False,321,321,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,03c3981b-3b09-56ca-a545-043c8ff0d240,S002-Q007,358,1024,False,317,317,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,37d568b0-90c6-5481-b7d9-e0101fd95e52,S002-Q008,384,1024,False,344,344,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,ffe3f8c5-2f7a-5645-ac8f-b41d05a11638,S002-Q009,295,1024,False,255,255,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,6b4b9646-98e5-5584-bb4f-cc3b2b4e51d0,S002-Q010,371,1024,False,328,328,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,6e877c55-d5b4-5992-9e95-5c482212a7c9,S002-Q011,345,1024,False,303,303,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,S002-Q012,359,1024,False,316,316,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,1489a6a2-1be1-5d95-99ec-ac3f42b06c35,S002-Q013,357,1024,False,314,314,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,286,1024,False,249,249,False,35,35,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,285,1024,False,248,248,False,35,35,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,8abb5364-9164-5a46-826a-a0fde69d88a8,S002-Q016,377,1024,False,336,336,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,0c762a14-8087-5bb0-a22d-c86667c2dabe,S002-Q017,396,1024,False,354,354,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,b304ab57-b911-5070-88ba-fca4f39a37e8,S002-Q018,420,1024,False,378,378,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,e64218f2-62ce-555a-ba53-f3fd1214e0f7,S002-Q019,428,1024,False,385,385,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,9f71d35e-bf23-5ea1-9ed6-f9fb77b5ea80,S002-Q020,398,1024,False,357,357,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,c8f4e926-30e6-5f69-bf75-7901bee08448,S002-Q021,383,1024,False,341,341,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,311,1024,False,270,270,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,292,1024,False,248,248,False,42,42,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,6d98ca26-e346-5273-b057-bb7822359930,S002-Q024,397,1024,False,354,354,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,50ece86f-0b7d-5180-8833-108f08b16aa0,S002-Q025,304,1024,False,259,259,False,43,43,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,9f1aca79-05a4-5e05-95d1-2323f4c68ed6,S002-Q026,389,1024,False,348,348,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,S002-Q027,295,1024,False,251,251,False,42,42,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,9316db54-3f72-5cdc-a8fb-417c4891e307,S002-Q028,399,1024,False,358,358,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,423,1024,False,381,381,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,5d1129e6-fe0c-54c2-8a45-a5291b9d4e53,S002-Q030,388,1024,False,348,348,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,a8e549ea-cc7d-5afb-b7c2-2c0086eedcd9,S002-Q031,425,1024,False,382,382,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,78a623b8-bff9-5b45-b990-24d74e714f9b,S002-Q032,281,1024,False,245,245,False,34,34,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,566e5d08-995e-5a35-9566-2770b6024b5a,S002-Q033,421,1024,False,376,376,False,43,43,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,57b8caa3-b46e-50f2-a65a-bb244543b1c3,S002-Q034,469,1024,False,424,424,False,43,43,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,53002bea-e9ad-5d96-83a5-03522979913a,S002-Q035,499,1024,False,457,457,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,5c22c135-b86e-56a3-83eb-7484d1183dca,S002-Q036,479,1024,False,438,438,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,087338a6-fe85-5c9e-9ce5-15a213fa760e,S002-Q037,425,1024,False,384,384,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,e2b1c04d-b6eb-5b03-8271-58604d4e20d3,S002-Q038,449,1024,False,408,408,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,0f36d25b-9079-50b7-8631-6c59c16d905b,S002-Q039,473,1024,False,432,432,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,411,1024,False,371,371,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,a640b50d-59f1-5355-8579-dc5aea979edb,S002-Q041,326,1024,False,291,291,False,33,33,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,2dfdba20-c49c-5149-9993-09aa190738c7,S002-Q042,355,1024,False,315,315,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,57600f18-283a-5f61-bf9e-7a48d4f8d3c5,S002-Q043,388,1024,False,346,346,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,36301016-21e0-53b6-967a-92affd6e0d68,S002-Q044,455,1024,False,415,415,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,461,1024,False,422,422,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,03cfc256-5474-5a94-b3bd-8ae0e1468cfd,S002-Q046,506,1024,False,464,464,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,861902a4-c7d1-5058-ac04-5824babf2b61,S002-Q047,475,1024,False,434,434,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,a56a2b47-0045-5d3d-952d-ef79edf44e4a,S002-Q048,486,1024,False,445,445,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,8dcae915-8670-5f3e-802c-be0b10d761fa,S002-Q049,379,1024,False,340,340,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,477,1024,False,439,439,False,36,36,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,428,1024,False,386,386,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,08071793-33f2-5c8e-835a-34f1835a0973,S002-Q052,470,1024,False,428,428,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,458,1024,False,418,418,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,5490b9a4-3ee1-5d2c-913f-1fb3ae921f10,S002-Q054,457,1024,False,415,415,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,d04ea023-63be-523c-b994-bdc3c3fd0ae4,S002-Q055,467,1024,False,424,424,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,383,1024,False,342,342,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,389,1024,False,353,353,False,34,34,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,485,1024,False,444,444,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,f176798e-99a6-575c-b7a4-f45d3d408206,S002-Q059,374,1024,False,331,331,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,90f899e0-16f7-540e-9302-625439620445,S002-Q060,371,1024,False,335,335,False,34,34,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,94326378-5fde-5bb5-85fb-a77991b3ac6c,S002-Q061,389,1024,False,352,352,False,35,35,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,373,1024,False,335,335,False,36,36,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,235cb91c-034a-5c73-9bd4-32f5b41e13d7,S002-Q063,361,1024,False,323,323,False,36,36,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,383,1024,False,346,346,False,35,35,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,9f5d73d5-494c-575c-aba9-157919723349,S002-Q065,361,1024,False,324,324,False,35,35,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,9a8b3ff4-8cf9-50ac-af2f-678281152fda,S002-Q066,483,1024,False,440,440,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,6c3ee9bb-44fd-58de-b46f-7a5cf21d7d48,S002-Q067,346,1024,False,303,303,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,e1d7ccc6-3641-51f9-9153-f81df340dffc,S002-Q068,362,1024,False,324,324,False,36,36,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,34c298d0-573d-5bb7-860c-2b5d53e5198e,S002-Q069,325,1024,False,288,288,False,35,35,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S002,b028245b-2874-5422-8987-0fb8f15a1c45,S002-Q070,461,1024,False,419,419,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,469,1024,False,430,430,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,3039ff9a-80a9-534e-bac6-7b97cc24a926,S003-Q002,482,1024,False,445,445,False,35,35,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,54c53e7a-2b68-5849-a196-571fccaa0ac3,S003-Q003,515,1024,False,474,474,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,ff050426-ccc1-5faa-8b70-2b3eedf5209b,S003-Q004,473,1024,False,431,431,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,60bc0fda-17d1-5475-9f92-6434dee83888,S003-Q005,486,1024,False,448,448,False,36,36,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,507,1024,False,465,465,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,309,1024,False,268,268,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,442,1024,False,401,401,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,6acea1bf-012f-53f4-bac8-545da6e86a3e,S003-Q009,394,1024,False,354,354,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,49d340b2-23e8-5b2c-abec-13dbe4b21de7,S003-Q010,484,1024,False,443,443,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,3446dbc5-5d91-5f49-a1fe-1d68979506a4,S003-Q011,343,1024,False,301,301,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,317,1024,False,275,275,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,3bd00881-7f00-5756-9420-0d2f71ecdc25,S003-Q013,379,1024,False,337,337,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,369,1024,False,327,327,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,483,1024,False,443,443,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,25fd6ff3-e933-563b-baa2-5722e21d26fc,S003-Q016,333,1024,False,291,291,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,c2e23686-4871-5c9c-952e-5ac662b6d9bb,S003-Q017,341,1024,False,294,294,False,45,45,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,316,1024,False,273,273,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,338,1024,False,295,295,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,8319fad1-425d-545c-8ef3-4df0fdc3b11d,S003-Q020,323,1024,False,283,283,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,78d45bb9-9e17-532c-ac94-a233f3897490,S003-Q021,419,1024,False,377,377,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,341,1024,False,301,301,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,344,1024,False,297,297,False,45,45,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,f72f3149-1377-5599-b08d-64731562b90f,S003-Q024,411,1024,False,364,364,False,45,45,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,2013e8e4-8edb-5c7a-9104-a9e3d152b49c,S003-Q025,318,1024,False,275,275,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,cdb5dd69-63b7-55e7-a4a0-85d8028c468c,S003-Q026,355,1024,False,310,310,False,43,43,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,505,1024,False,464,464,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,7a6c2c70-6d05-5a6d-9a53-32d92efee826,S003-Q028,297,1024,False,258,258,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,331,1024,False,291,291,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,fe6436d0-9e94-53f7-ae4c-13a3d82b10ba,S003-Q030,338,1024,False,293,293,False,43,43,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,3feeb57b-680f-5621-a81f-e1d1879ae37d,S003-Q031,328,1024,False,286,286,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,339,1024,False,297,297,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,05e85ae0-3d1a-5b35-8b21-33024859d641,S003-Q033,323,1024,False,283,283,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,455,1024,False,411,411,False,42,42,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,e8774fb1-5e27-5d8f-8399-9a697a3030b4,S003-Q035,397,1024,False,351,351,False,44,44,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,316,1024,False,275,275,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,cd287a69-0373-5edb-a16a-81be12c7a77e,S003-Q037,328,1024,False,287,287,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,a66c00f0-adb2-544a-954c-97b7393168b0,S003-Q038,331,1024,False,295,295,False,34,34,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,de8457cd-4b07-5775-9f5e-95f5d65583a0,S003-Q039,345,1024,False,303,303,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,320,1024,False,280,280,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,a6b0b3ff-1196-57db-b387-1d0385fdf04f,S003-Q041,316,1024,False,277,277,False,37,37,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,b304bcc8-8a96-5f89-a945-3cef8078b106,S003-Q042,342,1024,False,300,300,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,504,1024,False,463,463,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,a3d3b3e7-64b2-57ba-8ffc-9f9c741bbb55,S003-Q044,308,1024,False,266,266,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,495,1024,False,454,454,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,8b5ae761-3f22-557a-aa9a-f3d5a03b0951,S003-Q046,329,1024,False,288,288,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,38c8623d-42c1-5db8-ab6e-1f29fd9a82e3,S003-Q047,329,1024,False,283,283,False,44,44,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,b00efb33-3321-5736-b5b5-c41450d53202,S003-Q048,332,1024,False,289,289,False,41,41,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,52504bc2-69f1-5f7b-a827-97850ce991f6,S003-Q049,325,1024,False,283,283,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,331,1024,False,290,290,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,332,1024,False,291,291,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,cb9da70d-c361-5f9e-9f13-d40731425363,S003-Q052,325,1024,False,284,284,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,316,1024,False,271,271,False,43,43,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,00e95e1e-ea70-50c3-b519-57b34f70bf65,S003-Q054,335,1024,False,293,293,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,cfed691e-e124-5684-bec0-0e8c33869733,S003-Q055,332,1024,False,292,292,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,316,1024,False,280,280,False,34,34,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,330,1024,False,288,288,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,326,1024,False,284,284,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,6f9e1be3-446d-5862-81d1-54c475413106,S003-Q059,333,1024,False,293,293,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,aadad3af-5031-5281-97f7-ee1897f7e7a7,S003-Q060,343,1024,False,302,302,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,00f1892f-503a-5094-b7b1-b6dc6688a1e4,S003-Q061,327,1024,False,285,285,False,40,40,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,318,1024,False,283,283,False,33,33,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,3d0fd2e7-51f7-5c7b-987f-07f1185ddcae,S003-Q063,329,1024,False,289,289,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,329,1024,False,288,288,False,39,39,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,7a01132c-40cf-51c3-9d47-811e696bd29c,S003-Q065,323,1024,False,283,283,False,38,38,FULLY_KEPT
Alibaba-NLP/gte-multilingual-base,Page,S003,70584af0-da6d-5ee7-9e7c-ad3f962ef545,S003-Q066,330,1024,False,288,288,False,40,40,FULLY_KEPT
